id,name,property_id,host_id,neighborhood_id,zipcode,accommodates,bedrooms,minimum_nights,price,availability_30,availability_90
1203014,Modern Townhouse in Hippest 'Hood,2,6570954,2,02130,2,1.0,3,$65.00,0,30
957224,Beautiful 3 BR with Great Location,1,4210157,2,02130,8,3.0,3,$275.00,9,54
4119345,Rare! Boston house near everything,1,1414385,2,02130,8,3.0,3,$300.00,3,51
5495547,Spacious & Charming in JP,1,2753598,2,02130,5,3.0,3,$185.00,0,23
12081834,"Fantastic Design, Spacious Boston",2,1827998,2,02130,4,1.0,3,$175.00,6,59
14260905,"Comfortable, convenient & affordable JP Apartment",2,29890732,2,02130,5,2.0,2,$175.00,29,89
3988018,Sports Room/Near Subway/Free Passes,2,1480518,2,02131,2,1.0,1,$75.00,12,60
728238,Need to be cozy at the last minute,2,2139546,2,02130,2,1.0,2,$60.00,15,75
12997241,2 bdrms in JP Victorian,2,12164071,2,02130,3,2.0,4,$100.00,0,0
10074653,bright 3floor bedroom in a old brick city house,6,49453306,2,02130,1,1.0,2,$75.00,6,27
4054079,Studio & Bath On 1st Floor in JP Boston Near Train,6,20912254,2,02130,2,0.0,1,$94.00,3,9
12849003,Private Room/Bath 5mins from Green St MBTA Stop!,6,17917160,2,02130,2,1.0,1,$85.00,3,10
8067585,Friendly Resting Spot/Great Transit,2,27756951,2,02130,2,1.0,2,$83.00,0,50
7723492,Private rm 15' bus ride to downtown,2,4595799,2,02130,2,1.0,1,$75.00,0,4
1956275,Beautiful 3 bd-2 ba  with parking.,2,9622924,2,02130,6,3.0,2,$168.00,7,49
1136972,Boston Room/Free Transit/ By Subway,2,1480518,2,02131,2,1.0,1,$60.00,17,66
1071235,Cozy JP Studio-Best Location!,2,965697,2,02130,2,1.0,2,$135.00,8,28
4233242,Quiet Artist's Retreat,5,197327,2,02130,2,1.0,2,$119.00,11,38
14415125,"Arthouse2 Brewery District, stay in an art gallery",3,70542233,2,02130,5,2.0,3,$275.00,15,75
3905508,Home Away from Home,1,3381271,2,02131,2,1.0,2,$130.00,4,41
1628130,Rare! Pondside home-yours in July!,1,333220,2,02130,10,4.0,2,$750.00,0,0
14566386,Elegant 2Bdr in Victorian Home,2,25938192,2,02130,3,2.0,2,$160.00,0,15
9590679,"Clean, Comfortable, Convenient and Close to the T",3,49640474,2,02130,1,1.0,3,$65.00,0,29
14469677,Large bedroom in Arts & Crafts Jamaica Plain home,1,79575198,2,02130,4,1.0,2,$77.00,3,49
447826,"Sweet Little House in JP, Boston",1,2053557,2,02130,2,1.0,3,$71.00,3,35
12736777,Dog friendly townhome w/ roof deck!,6,39964775,2,02130,2,1.0,2,$200.00,0,0
9459945,Private Room in convenient location,2,18589253,2,02130,2,1.0,2,$55.00,0,30
13621476,Sunny and Spacious in the heart of Hyde Square,2,39949128,2,02130,2,1.0,1,$95.00,0,0
2365632,2 BR Modern Loft of Jamaica Plain,2,12083797,2,02130,4,2.0,2,$220.00,8,58
10163454,A Cozy Room in Veggie Paradise!,1,52169456,2,02130,2,1.0,1,$54.00,0,0
14308511,Clean apartment in trendy JP Boston,2,847177,2,02130,3,1.0,1,$72.00,9,69
13751426,"Large, sunny, quiet private room near transit",2,62697851,2,02130,2,1.0,2,$70.00,4,24
1692573,Urban oasis trendy JP 'hood - suite,1,8814724,2,02130,4,2.0,2,$135.00,7,48
12932001,Beautiful house in Jamaica Plain,1,9155267,2,02130,6,3.0,4,$300.00,24,84
5182313,Sunny musicians apt. close to T!,2,548184,2,02119,2,1.0,2,$110.00,12,72
13865867,Large Arts & Crafts style Jamaica Plain home.,1,79575198,2,02130,2,1.0,2,$70.00,15,60
4331214,"A serene, green oasis in funky JP! ",1,3945438,2,02130,1,1.0,2,$75.00,0,41
12824498,Cozy Reading Bedroom,2,10524003,2,02130,2,1.0,1,$70.00,0,0
14602997,Great location! Cute guest room in Dutch gambrel,3,120731,2,02119,2,1.0,2,$88.00,1,42
6377998,"Lg. Victorian Home, 7min to T",1,987917,2,02119,12,4.0,1,$480.00,9,54
743211,Unique Find: Private home in City!,1,2796082,2,02130,9,4.0,3,$550.00,17,66
5166870,2 Bdrm Apt w/ tower in JP Victorian,2,1487352,2,02130,4,2.0,2,$180.00,9,52
3593290,Fab House in Hip J.P.,1,5988470,2,02130,5,4.0,3,$325.00,5,65
14672735,"Nice room, great house and location!",2,91197438,2,02130,1,1.0,7,$65.00,25,72
1612842,Newly-renovated Apt among Trees,2,8573721,2,02130,4,3.0,5,$290.00,25,85
332225,Full beautiful house w/ parking & deck!,1,1693497,2,02130,4,4.0,2,$159.00,3,4
496022,"Private Floor, Private Bath, City Location",1,1956464,2,02130,2,1.0,2,$200.00,0,1
8720718,"Private studio, awesome location!!",1,45771009,2,02130,2,1.0,1,$95.00,0,12
9212213,The Music Box,3,47908069,2,02130,2,1.0,1,$65.00,0,0
8310894,1 Bedroom Jamaica Plain,2,23916912,2,02130,3,1.0,2,$99.00,0,0
1167221,The Roost-Master Suite-The Lion,1,6391436,2,02130,3,1.0,3,$93.00,5,47
2592416,Large Comfortable Home in JP,1,13271600,2,02130,10,4.0,3,$500.00,0,1
1701741,Gorgeous 2 bed/1 bth ideal location,2,7419610,2,02130,4,2.0,1,$295.00,30,90
4526315,Lovely Single Family Colonial Home,1,4705050,2,02130,11,5.0,3,$450.00,10,40
5918944,Family-friendly townhouse in JP,1,449295,2,02130,4,2.0,1,$150.00,0,4
5738018,Sunny Two-Bedroom in Boston,2,7302835,2,02130,4,2.0,5,$95.00,0,0
4181530,Sunny 2 bedroom close to everything,3,3245213,2,02130,4,2.0,3,$150.00,0,0
6065674,Luxury Apt off Centre St & JP Pond,2,21644095,2,02130,8,4.0,2,$399.00,13,46
13698137,One Private room @ Jamaica Plain,1,50199143,2,02130,2,1.0,1,$71.00,0,0
12209652,Amazing artist apartment in Boston,2,65660258,2,02130,6,3.0,1,$500.00,30,90
5049582,Quiet room - Great location! ,5,197327,2,02130,2,1.0,7,$70.00,0,30
12209339,Cozy artist room with porch access,2,65660258,2,02130,2,1.0,1,$125.00,30,90
8981656,Private Lower Level Loft (basement),5,46926631,2,02130,2,1.0,3,$85.00,5,57
13110347,Jamaica Plain Shangri-La,2,22249835,2,02130,2,1.0,2,$61.00,1,42
9833460,Lovely 2BR+ 2BA JP Cntr/Superhost,1,5028116,2,02130,6,2.0,1,$250.00,6,31
8801250,Cute & Comfy in JP!,1,19280995,2,02130,2,1.0,1,$56.00,6,66
11553697,Sunny Comfortable Apt in JP,2,5539314,2,02130,3,1.0,1,$200.00,0,0
13110084,JP Gem near T 2BR sleeps 6! Spacious and Clean,2,72882793,2,02130,6,2.0,2,$220.00,18,68
14682931,"Fresh, Clean and Green Private Room",5,30490577,2,02119,1,1.0,1,$80.00,18,77
6425318,"Bed, Bath and Beyond II in JP",5,14303759,2,02130,2,1.0,1,$60.00,0,13
2378421,Light-filled En Suite Private Space,1,12150111,2,02130,2,1.0,2,$125.00,7,56
2443944,3 bedroom condo for the marathon,1,4442258,2,02130,5,3.0,4,$500.00,0,0
14683493,1 BR Garden Apartment in quiet Neighborhood,2,47251069,2,02130,2,1.0,2,$149.00,5,36
12949270,"Elegant room, colorful artist home",2,18896448,2,02130,2,1.0,1,$65.00,0,0
12781774,Studio apartment in historic Boston,2,39290576,2,02130,2,0.0,1,$99.00,2,19
8226982,"Spacious, modern--right next to T",2,6703626,2,02130,3,1.0,1,$67.00,0,0
5212321,Wonderful home Great Neighborhood mins from Boston,1,11725202,2,02130,5,2.0,21,$180.00,0,0
4339392,Quiet 2BD+ w/ parking by Stonybrook,2,3310704,2,02130,3,2.0,2,$170.00,0,0
12191871,Newly remodeled pet-friendly 2 bed w/ gym by park!,1,314576,2,02130,4,2.0,1,$115.00,5,29
12190053,VICTORIAN condo in Jamaica Plain,1,4913318,2,02130,4,2.0,7,$235.00,0,0
6764572,Experience an 1880s Victorian house,1,35411494,2,02130,2,1.0,1,$89.00,2,36
8521792,New & comfy loft 15min T to Boston,1,40108777,2,02130,2,1.0,1,$110.00,7,31
4065322,Sunny room in Boston (JP),2,17763937,2,02130,2,1.0,1,$84.00,2,55
12209147,Lovely artist room in Boston,2,65660258,2,02130,2,1.0,1,$125.00,30,90
14501824,Historic family friendly in-suite apartment,2,449295,2,02130,3,1.0,1,$130.00,1,1
12274601,"Next to Subway Station, very quiet",2,11332246,2,02130,1,1.0,1,$65.00,6,66
4457943,Loft & Bath On Top Floor in JP Boston Near Train,6,20912254,2,02130,2,1.0,1,$86.00,0,27
9865550,Great kid friendly furnished condo,2,2646681,2,02130,4,1.0,7,$75.00,0,0
4838985,Comfy rooms in the hills of JP,2,884747,2,02130,6,3.0,2,$255.00,0,0
197972,Super Studio-Private and Convenient,1,965697,2,02130,3,1.0,2,$145.00,7,51
10749312,Welcome Home! 3bed near T w parking,1,55571157,2,02130,5,3.0,7,$199.00,0,10
1115394,A comfy room in the hills of JP,2,884747,2,02130,2,1.0,2,$91.00,2,34
5702292,Elegant Space in JP!,1,19280995,2,02130,2,1.0,1,$81.00,7,45
4015972,"Bed, Bath & Beyond in Jamaica Plain",2,14303759,2,02130,2,1.0,1,$60.00,7,59
2295530,Sunlit & Beautiful in Boston's J.P. neighbourhood,1,11725202,2,02130,3,1.0,2,$99.00,3,29
5882411,Forest Treasure of Bountiful Wealth,3,18807469,2,02130,1,1.0,28,$88.00,0,6
6914622,Treetop Haven-Eclectic Boston Area,1,36238599,2,02130,2,1.0,2,$225.00,0,0
13697486,BOSTON ROOM/FREE TRANSIT/BY SUBWAY,2,41999943,2,02130,2,1.0,1,$50.00,0,0
14254537,Luxury condo in the heart of JP,3,11722054,2,02130,3,1.0,2,$225.00,6,62
13041752,Cozy & Quiet Bedroom Near Subway,6,72132089,2,02130,1,1.0,3,$48.00,2,2
4538423,"Cozy, Funky JP Condo",2,16736927,2,02130,2,1.0,2,$37.00,0,10
1885386,The Roost- The Elephant Room,1,6391436,2,02130,2,1.0,3,$85.00,5,37
115936,"Sunny, Spacious and Affordable ",2,228845,2,02130,12,4.0,3,$525.00,2,52
8275122,Beautiful modern condo near T,2,14140959,2,02130,2,1.0,1,$100.00,0,0
2798787,A private room at Sunnyside,1,13372537,2,02130,2,1.0,1,$75.00,0,13
9110588,Peaceful Room in Comfy JP Home,2,47482159,2,02130,2,1.0,1,$25.00,0,0
2950175,Nice and neat room in 2 brm apt,2,1697505,2,02130,1,1.0,2,$50.00,0,0
5293067,"Adorable, Cozy Space in JP!",1,19280995,2,02130,2,1.0,1,$49.00,1,56
13829133,Sunny apartment in JP!,1,45771009,2,02130,4,1.0,2,$125.00,0,7
14161407,Cute Jamaica Plain Condo,3,5454238,2,02130,4,2.0,1,$180.00,0,0
11912139,"Bed, Bath & Beyond IV in JP",2,14303759,2,02130,2,1.0,1,$60.00,2,15
2933661,Private Room w/Porch. A JP experien,2,11487565,2,02130,2,1.0,2,$85.00,30,90
1803138,Real bed with a private bathroom,2,4610847,2,02130,2,1.0,2,$85.00,4,54
11397952,"Sunny Room, Spacious 1901 Victorian",1,49787594,2,02130,2,1.0,1,$64.00,0,0
50032,Amazing Design & Detail Throughout!,2,228845,2,02130,12,4.0,3,$725.00,17,54
6390634,"Clean & Quiet Room in Modern Home, Near Transit",3,2810446,2,02130,2,1.0,3,$75.00,0,8
6291807,"Trendy JP Condo, Steps from T",2,16375951,2,02130,4,2.0,14,$119.00,0,0
1949996,Beautiful 1BR in Great Location,2,8829183,2,02130,4,1.0,2,$110.00,1,2
8634599,"Stunning suite, historic victorian",1,45402419,2,02130,2,1.0,2,$179.00,24,84
11370704,Charming Modern Home in JP!,2,1263583,2,02130,6,2.0,2,$175.00,0,0
1704090,Stony Brook T Stop JP Studio,2,5115759,2,02130,2,0.0,6,$125.00,0,45
1187188,Entire loft in Boston,8,2238969,2,02130,4,2.0,3,$220.00,29,89
903598,[1684-NE]2BR At The Longwood,2,25188,3,02120,4,2.0,30,$299.00,29,89
9903,[1480-1] 1BR-City View at Longwood ,2,25188,3,02120,2,1.0,3,$249.00,29,89
14444280,Fisher,2,62644786,3,02120,2,0.0,10,$115.00,27,87
12379725,1 br with City Views,2,18202088,3,02120,2,1.0,2,$239.00,0,29
7225376,Northeastern University Apartment,2,37826100,3,02120,2,1.0,1,$75.00,0,0
5660081,Couch Crash in a Brewery Loft,8,962698,3,02120,2,1.0,1,$30.00,0,0
13968660,Charming private bedroom with bath,2,70552156,3,02120,1,1.0,20,$45.00,0,5
1426711,2 Private Rooms Near T,3,7673571,3,02120,5,1.0,3,$160.00,2,25
5510597,Great Summer deal apartment,2,17547008,3,02120,2,1.0,1,$62.00,0,29
12849985,Sublet - Mission Hill,2,70196711,3,02115,1,1.0,1,$872.00,0,0
12320063,room in beautiful house,2,66462220,3,02120,1,1.0,1,$55.00,0,0
4823089,Cozy room in apt close to T-stop!,2,19480579,3,02130,4,1.0,3,$79.00,0,0
7871576,Big Bedroom for rent.,2,41486164,3,02120,1,1.0,1,$60.00,0,0
5904992,Single bedroom in brand new house,2,25327613,3,02120,2,1.0,1,$79.00,0,0
5222368,Newly-Renovated Condo,1,1532353,3,02120,1,1.0,1,$75.00,4,33
66288,Architects Live-in Studio in Boston,2,324630,3,02120,2,0.0,1,$75.00,2,11
11313921,Spacious room near Brigham Circle,1,59163294,3,02120,1,1.0,1,$30.00,0,0
6629929,On the Hill.,2,63525,3,02120,2,1.0,2,$105.00,13,63
12074204,Shared apartment in Smith Street,2,64704565,3,02120,1,1.0,2,$27.00,2,2
4160585,Cozy Room near the Heart of JP!,1,224090,3,02120,1,1.0,2,$85.00,15,65
13391024,5 mins walk to Longwood Medical Area,1,522072,3,02120,2,1.0,2,$110.00,6,37
195515,[1684-ST] Lux 1BR-Longwood Med Area,2,25188,3,02120,2,1.0,30,$199.00,29,89
13565466,Boston apartment 3 floors and a basement,2,78198042,3,02120,2,1.0,7,$45.00,0,0
130552,[1684-2]2BRs-Near Longwood Med Area,2,25188,3,02120,4,2.0,30,$269.00,29,89
5832127,Spacious bedroom in full apartment,2,3729809,3,02120,2,1.0,1,$69.00,0,0
9710999,TheLongwood交通购物便利近哈佛医学院等多所高校的高性价比公寓,2,34332489,3,02120,2,1.0,5,$75.00,0,0
12517081,Room Near Downtown and Trains 市区单房,1,24950258,3,02120,2,1.0,3,$45.00,0,0
13531200,Cozy room around Longwood Medical Area,1,522072,3,02120,1,1.0,3,$70.00,1,36
11861063,Studio apt. w/ kitchenette and bath,1,63222351,3,02120,3,1.0,1,$70.00,1,17
12089399,Furnished Longwood 1BR Apartment.,2,30283594,3,02120,3,1.0,3,$169.00,29,89
5453775,Cozy room in front of train/bus stp,2,4678912,3,02130,5,1.0,4,$99.00,0,11
12497846,Longwood Medical Area,2,67677418,3,02120,1,1.0,2,$90.00,0,0
14137262,Boston Classic Brownstone Condo/private room,3,66654235,3,02120,2,1.0,1,$80.00,8,30
5526487,$195 Special! **Sunny** Penthouse Duplex!!  L@@K,2,28662210,3,02119,6,3.0,3,$275.00,10,51
14398508,"Convenient Private Room-Downtown Boston, Longwood",2,86931675,3,02120,2,1.0,1,$71.00,2,31
1373520,Private room in a beautiful space!,2,1220808,3,02120,2,1.0,1,$125.00,5,55
6387077,Apt with walking distance to subway,2,30979867,3,02115,2,0.0,5,$140.00,0,0
13037372,Common area bed and sleeping nook,2,9039817,3,02120,2,1.0,7,$52.00,18,78
1471308,Cozy Private Room Near Transit,2,7673571,3,02120,2,1.0,2,$70.00,6,33
13521713,"Nice Apt, Great Location & Clean :)",2,16650364,3,02115,3,1.0,1,$208.00,15,44
848152,Beautiful loft by the Orange line!,2,1220808,3,02120,7,2.0,2,$399.00,5,57
7008455,Cozy studio close to Fenway park,2,14338710,3,02130,2,1.0,3,$100.00,3,55
11006149,420 Friendly College Apartment,2,57112558,3,02120,1,1.0,1,$59.00,0,0
12102482,Furnished Longwood 1BR Apartment.,2,30283594,3,02120,3,1.0,3,$169.00,29,89
6744795,Furnished Longwood 1BR Apartment,2,30283594,3,02120,3,1.0,3,$169.00,29,89
3659917,Convenient Place & Comfortable Room,2,4464034,3,02130,1,1.0,2,$75.00,0,0
14854671,Boston Private Suite，Great Location！,3,66654235,3,02120,2,1.0,2,$100.00,19,23
1092093,Duplex Penthouse in Longwood Area,2,26988,3,02120,3,1.0,5,$115.00,0,33
10051003,Evolve Longwood,2,18202088,3,02120,2,1.0,2,$65.00,0,0
11219568,Summer deal - apt in front of Tstop,2,19480579,3,02130,12,4.0,15,$349.00,0,29
1471373,Private Rm near T Separate Bunkbeds,2,7673571,3,02120,3,1.0,2,$75.00,4,35
13888974,"40 Pontiac street Boston, MA 02120",1,82250238,3,02120,1,1.0,15,$35.00,29,89
9428208,Large Apt in Great Location,2,6592128,3,02120,5,5.0,5,$100.00,0,0
13233250,Spacious 2 Bedroom with Balcony,2,18202088,3,02120,4,2.0,2,$199.00,3,52
9710673,"Sunny, convenient apartment",2,34332489,3,02120,2,1.0,5,$75.00,0,0
8973362,Big Apartment Steps from MBTA!,2,46891535,3,02115,4,2.0,2,$160.00,0,0
10153739,Lux Furnished 1BR Boston MA Apt.,2,30283594,3,02120,3,1.0,3,$349.00,30,90
2754149,Mission Hill Red Room for 2,2,14050476,3,02120,2,1.0,2,$65.00,0,8
12707324,交通便利 经济实惠的公寓单间。,2,69077492,3,02115,1,1.0,1,$41.00,0,0
14442333,"Luxury 1 Bedroom close to Brigham Circle, Fenway",2,36004400,3,02120,2,1.0,1,$80.00,19,68
9824155,"Cozy furnished 1 Bed, Longwood Med.",2,50599963,3,02130,2,1.0,1,$49.00,17,76
13624971,Modern Apartment In Mission Hill/Longwood Medical,2,78954936,3,02120,1,1.0,20,$35.00,0,0
9626892,Master Bedroom w/ Private Bathroom,6,18706555,3,02120,2,1.0,1,$72.00,1,42
7562235,Cozy room in front of metro station,2,11653097,3,02130,2,1.0,2,$90.00,0,0
10478553,Private Bedroom with Sunny Balcony,2,9818757,3,02120,2,1.0,5,$100.00,0,0
14854164,Condo/private room close to Longwood Medical Area,3,66654235,3,02120,2,1.0,2,$90.00,11,15
14196983,Riverway the best of Boston & Brookline!,2,20515798,3,02115,2,2.0,7,$89.00,23,83
6611126,Mission Hill Private Bedroom,2,34594389,3,02120,1,1.0,1,$65.00,0,0
5267396,One Block from the Orange Line!,2,5160525,3,02120,2,1.0,1,$170.00,11,64
8184662,Furnished Longwood 1BR Apartment.,2,30283594,3,02120,3,1.0,5,$169.00,29,89
12264207,"Beautiful Hilltop Apartments, the end day8/31/16",2,66050182,3,02120,5,2.0,5,$150.00,0,0
14685769,Pretty room in Boston Brownstone with shared bath,1,91169115,3,02120,1,1.0,10,$50.00,1,50
14867747,Shared space for a girl 09/02-09/06,2,85019755,3,02120,1,1.0,1,$20.00,5,65
13081347,big bright room in 4b1b near T/longwood,2,41932249,3,02120,1,1.0,1,$56.00,0,0
6118583,The Treehouse,8,31744945,3,02120,3,1.0,4,$140.00,4,60
6990023,Master Bed/Bath-Modern-Mission Hill,2,22500410,3,02130,2,1.0,1,$88.00,0,30
14670311,Private room with shared bath in Boston brownstone,1,91169115,3,02120,1,1.0,10,$50.00,2,48
10328539,Beautiful private AC Bedroom/Near T,1,53149879,3,02120,2,1.0,1,$74.00,3,32
14668008,"Massive, Comfy Room Right Near City",2,11331527,3,02120,2,1.0,1,$42.00,0,0
10131503,Furnished Longwood 2-BR Apartment,2,30283594,3,02120,5,2.0,3,$199.00,29,89
7280665,Shared apt in heart of Boston.,2,24775678,3,02120,1,1.0,1,$40.00,0,0
10153536,Furnished 1BR Longwood Apartment.,2,30283594,3,02120,3,1.0,3,$169.00,30,90
12359031,Deluxe Furnished 2BR Boston Apt,2,30283594,3,02120,5,2.0,20,$319.00,29,89
13000520,"Sunny Boston 1BR-Harvard Public Health, NEU",3,66654235,3,02120,2,1.0,1,$80.00,8,30
7050397,Awesome Room,1,36973561,3,02120,1,1.0,1,$50.00,0,0
4687499,"Charming 2-Story Flat, Great Value!",2,4540666,3,02130,3,1.0,1,$103.00,0,0
4625517,GreenT&bus stops in front of door ,1,7046340,3,02115,2,1.0,3,$100.00,0,0
5412487,Amazing loft in Brewery,8,246083,3,02130,4,2.0,5,$160.00,0,0
13062783,Boston bedroom near Fenway,2,44620221,3,02120,1,1.0,1,$42.00,0,0
7868931,Furnished Longwood 1-BR Apartment,2,30283594,3,02120,3,1.0,3,$169.00,29,89
8442314,"Walk to Medical, Queen",1,1551509,3,02120,2,1.0,1,$89.00,0,0
12357955,Deluxe Furnished 1BR Boston Apt,2,30283594,3,02120,3,1.0,20,$199.00,29,89
12750816,new two bed room Apartment the end day is 7/31/16.,2,66050182,3,02120,4,2.0,1,$150.00,0,0
8015793,Brilliant Former Brewery Apartment,8,962698,3,02120,4,2.0,4,$200.00,0,0
9998187,Great deal! Apt in front of T-stop!,2,19480579,3,02130,3,1.0,4,$99.00,30,90
14336348,4 minutes walk to the Longwood Medical Area.,2,30679372,3,Unknown,1,1.0,2,$99.00,0,23
4493030,Lux Longwood 2BR w/balcony & WiFi,2,9419684,3,02120,5,2.0,3,$272.00,0,0
13525610,Minutes from Longwood Medical Area,1,522072,3,02120,1,1.0,2,$85.00,4,64
14339562,"Huge private room, cozy and comfy, longwood boston",1,86931675,3,02120,2,1.0,1,$70.00,1,30
14110186,Convenient Room Near Green and Orange Line,2,42932254,3,02120,2,1.0,1,$100.00,0,48
4787213,A Sunny One Bed Apt,2,5952458,3,02115,4,1.0,5,$109.00,0,0
13658697,"Boston Cozy, safe private room in Longwood area",2,53178913,3,02120,2,1.0,1,$80.00,0,0
8539551,Walk to Medical,1,1551509,3,02120,1,1.0,1,$79.00,0,0
9407895,Shared Apartment on Smith Street,2,41317613,3,02120,1,1.0,3,$28.00,0,0
13651290,"Studio apartment in Mission Hill, Roxbury",2,34576871,3,02120,2,0.0,2,$55.00,1,29
3198169,Modern 2BD in Longwood Medical Area,2,13935980,3,02120,2,1.0,2,$110.00,0,19
10537553,"bright room in 4b1b near T/longwood, 1b/room",2,41932249,3,02120,1,1.0,1,$40.00,0,0
7113260,Awesome Former Brewery Loft,8,962698,3,02120,2,1.0,1,$90.00,2,37
13060366,Make yourself comfortable.,2,67118171,3,02120,2,1.0,1,$80.00,30,90
14092430,Full Size Bed Walking to Medical & Subway(T),1,1551509,3,02120,2,1.0,1,$74.00,0,0
6834270,"Cheap, Cozy, Convenient 1BD",2,14338710,3,02115,2,1.0,3,$100.00,0,33
7379913,Minimalist Room in a Cool Apartment,2,24982706,3,02120,2,1.0,2,$130.00,0,0
4523594,Lux Longwood 1BR w/ balcony & WiFi,2,9419684,3,02120,3,1.0,3,$215.00,0,0
543188,[1480-2] 2 BR-City view at Longwood,2,25188,3,02120,4,2.0,3,$349.00,29,89
4409653,"Lux Longwood 1BR w/pool, gym & WiFi",2,9419684,3,02120,4,1.0,3,$246.00,30,35
12667158,Boston beautiful new Apartment #43end day12/31/16,2,66050182,3,02120,4,2.0,1,$150.00,0,0
8337048,Comfortable & Convenient in Boston,2,16330682,3,02120,3,1.0,1,$45.00,0,4
8390386,Cozy and convenient in Mission Hill,2,44210183,3,02120,4,1.0,2,$100.00,0,2
13028092,Place of Peace,2,9039817,3,02120,3,1.0,1,$130.00,0,0
12608363,Classic Brownstone Walk-Up,2,68434060,3,02120,1,1.0,1,$60.00,0,0
5967936,Apt close to downtown and backbay,2,30979867,3,02115,2,1.0,2,$175.00,0,0
6684904,"Lux Longwood 1BR w/pool, gym & WiFi",2,9419684,3,02120,3,1.0,3,$246.00,30,35
6676364,"Cozy, high-rise room, stunning view",3,13382900,4,02215,1,1.0,1,$84.00,0,2
2174711,"Great Fenway Studio, Be Our Guest! ",2,5618949,4,02215,4,0.0,1,$149.00,6,43
14235257,Spacious and cozy apartment(shared),2,83636316,4,02215,2,1.0,1,$75.00,30,90
6870366,"High-rise room, convenient environs",2,13382900,4,02215,1,1.0,1,$84.00,3,6
7637094,"2BD, Steps to Hospitals, T&Colleges",3,40067818,4,02215,4,2.0,4,$100.00,0,0
4518756,1 Bedroom Apt. A - Boston Back Bay,2,10478250,5,02116,4,1.0,1,$165.00,15,41
14759485,"Luxury 2 BR, Private Entrance Townhouse 2",9,72882793,5,02116,4,2.0,3,$289.00,12,69
14237196,Back Bay Studio walk score 98 steps public trans,3,31340713,5,02116,4,0.0,2,$170.00,3,50
13449737,"Arlington Street, Lux low-rise 1 Bd Back Bay area",2,22541573,5,02116,2,1.0,10,$247.00,21,81
14365669,Heart of Boston Home 6 walk to all of Boston,1,2355815,5,02116,5,2.0,2,$500.00,16,76
11940785,Boston -in the center of it ALL!,3,25470887,5,02116,2,1.0,3,$139.00,0,0
4518710,1 Bedroom Apt. *B - Boston Back Bay,2,10478250,5,02116,4,1.0,1,$165.00,7,61
13397390,Townhouse next to the Boston Common,6,1187228,5,02116,4,2.0,2,$500.00,7,51
11398458,Full Serviced One Bedroom Apartment,2,56540970,5,02116,3,1.0,1,$350.00,9,38
1731639,Lovely Back BayTownhouse in Boston 38M,1,2355815,5,02116,5,2.0,2,$500.00,3,63
4518380,2 Bedroom Suite - Boston's Back Bay,2,10478250,5,02116,6,2.0,1,$188.00,20,76
12265433,Charming Bay Village Brownstone Apt,2,66058500,5,02116,4,2.0,1,$400.00,12,72
6268082,Cozy Classic Boston Brownstone,2,25660835,5,02116,3,1.0,3,$180.00,0,7
14820482,Historic townhouse in the heart of Boston,2,92648590,5,02116,4,3.0,3,$375.00,17,77
8422876,In the Heart of Boston! Also,5,21851356,5,02116,2,1.0,2,$99.00,4,53
13129109,Renovated 1 Bedroom Steps from Boston Common,2,15830734,5,02116,2,1.0,1,$170.00,12,72
2706986,Steps from everywhere you want 2 go,2,501255,5,02116,2,1.0,2,$125.00,27,83
11963384,Lux 1BR Back Bay + Basketball Court,2,30283594,5,02116,3,1.0,14,$129.00,29,89
9825415,Private Room in the Heart of Boston,2,27121083,5,02116,2,1.0,1,$90.00,0,4
14731382,"Dramatic 2 BR, Private Entrance Townhouse 1",1,72882793,5,02116,4,2.0,3,$299.00,13,73
7931882,"Comfy 2BR, Amazing Location!",2,41726483,5,02116,4,2.0,2,$225.00,0,0
475259,Spectacular Boston Townhouse 36M,1,2355815,5,02116,5,2.0,2,$500.00,13,73
475254,Boston City Home 8 right in the heart of the city,1,2355815,5,02116,5,2.0,2,$500.00,3,63
6292261,In the Heart of Boston too!!,5,21851356,5,02116,2,1.0,2,$99.00,5,55
6499228,Private Room in Hip Loft,2,21021264,6,02111,2,1.0,1,$245.00,30,90
4053612,"2 BR Luxury Condo, Downtown Boston",3,21021264,6,02111,4,2.0,1,$390.00,25,85
